Dublin_Postcodes,SubCat,Year,Propery_Size,S_Location,Location,RegionFilter,Status,Values_,ObjectId
County,Rent Price,2013,d. Three bed,zj. Clare,Clare,Southern,County,529.37,7214
County,Annual Change,2013,d. Three bed,zm. Carlow,Carlow,Southern,County,-5.5,7222
County,Rent Price,2013,d. Three bed,zm. Carlow,Carlow,Southern,County,591.08,7224
County,Annual Change,2013,c. Two bed,Nenagh,Dungarvan,Southern,Settlement,-1.1,7233
County,Annual Change,2013,d. Three bed,z. Cavan,Cavan,Northern & Western,County,-1.1,7260
County,Rent Price,2013,d. Three bed,z. Cavan,Cavan,Northern & Western,County,442.9,7261
County,Rent Price,2013,c. Two bed,Nenagh,Dungarvan,Southern,Settlement,503.84,7279
County,Annual Change,2013,d. Three bed,zq. Cork,Cork,Southern,County,3.5,7300
County,Rent Price,2013,d. Three bed,zq. Cork,Cork,Southern,County,772.46,7301
County,Annual Change,2013,c. Two bed,Mullingar,Mullingar,Eastern & Midland,Settlement,-0.5,7338
County,Rent Price,2013,c. Two bed,Mullingar,Mullingar,Eastern & Midland,Settlement,464.03,7342
County,Annual Change,2013,d. Three bed,zr. Cork City,Cork City,Southern,County,7.2,7382
County,Rent Price,2019,b. One bed,zr. Cork City,Cork City,Southern,County,910.09,2504
County,Annual Change,2013,c. Two bed,Rathnew,Rathnew,Eastern & Midland,Settlement,-1.1,7403
County,Annual Change,2013,c. Two bed,Dungarvan,Athlone,Eastern & Midland,Settlement,-1.2,7405
County,Rent Price,2013,c. Two bed,Rathnew,Rathnew,Eastern & Midland,Settlement,765.24,7407
County,Rent Price,2013,c. Two bed,Dungarvan,Athlone,Eastern & Midland,Settlement,488.29,7409
County,Annual Change,2013,d. Three bed,za. Donegal,Donegal,Northern & Western,County,-5.1,7435
County,Rent Price,2013,d. Three bed,za. Donegal,Donegal,Northern & Western,County,447.19,7436
County,Annual Change,2013,c. Two bed,Gorey,Gorey,Eastern & Midland,Settlement,-2.7,7465
County,Rent Price,2013,c. Two bed,Gorey,Gorey,Eastern & Midland,Settlement,536.97,7468
County,Annual Change,2013,c. Two bed,Wicklow Town,Wicklow Town,Eastern & Midland,Settlement,3.4,7517
County,Rent Price,2013,c. Two bed,Wicklow Town,Wicklow Town,Eastern & Midland,Settlement,705.23,7518
County,Annual Change,2013,c. Two bed,Bray,Bray,Eastern & Midland,Settlement,2.9,7546
County,Rent Price,2013,c. Two bed,Bray,Bray,Eastern & Midland,Settlement,932.69,7547
County,Annual Change,2013,d. Three bed,m. Dublin,Dublin,Eastern & Midland,County,2.9,7578
County,Rent Price,2013,d. Three bed,m. Dublin,Dublin,Eastern & Midland,County,1189.76,7579
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 7,Dublin 7,Eastern & Midland,County,5,7610
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 7,Dublin 7,Eastern & Midland,County,1154.5,7611
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 8,Dublin 8,Eastern & Midland,County,5.4,7644
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 8,Dublin 8,Eastern & Midland,County,1325.72,7645
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 6,Dublin 6,Eastern & Midland,County,3.6,7662
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 6,Dublin 6,Eastern & Midland,County,1520.82,7672
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 12,Dublin 12,Eastern & Midland,County,2.8,7684
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 1,Dublin 1,Eastern & Midland,County,0.9,7693
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 12,Dublin 12,Eastern & Midland,County,1061.32,7695
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 1,Dublin 1,Eastern & Midland,County,1412.91,7700
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 9,Dublin 9,Eastern & Midland,County,4.5,7729
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 9,Dublin 9,Eastern & Midland,County,1174.41,7730
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 10,Dublin 10,Eastern & Midland,County,-0.1,7758
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 10,Dublin 10,Eastern & Midland,County,980,7759
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 3,Dublin 3,Eastern & Midland,County,3.5,7794
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 3,Dublin 3,Eastern & Midland,County,1221.43,7800
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 5,Dublin 5,Eastern & Midland,County,2.2,7829
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 5,Dublin 5,Eastern & Midland,County,1097.37,7835
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 2,Dublin 2,Eastern & Midland,County,2.7,7855
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 2,Dublin 2,Eastern & Midland,County,1649.31,7856
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 4,Dublin 4,Eastern & Midland,County,5,7900
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 4,Dublin 4,Eastern & Midland,County,1851.98,7901
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 6W,Dublin 6W,Eastern & Midland,County,4.8,7913
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 6W,Dublin 6W,Eastern & Midland,County,1297.16,7916
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 11,Dublin 11,Eastern & Midland,County,0.9,7940
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 11,Dublin 11,Eastern & Midland,County,1001.57,7942
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 13,Dublin 13,Eastern & Midland,County,1.1,7945
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 13,Dublin 13,Eastern & Midland,County,1098.24,7947
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 17,Dublin 17,Eastern & Midland,County,1005.13,8008
County,Annual Change,2013,d. Three bed,r. Kildare,Kildare,Eastern & Midland,County,1.6,8011
County,Rent Price,2013,d. Three bed,r. Kildare,Kildare,Eastern & Midland,County,814.51,8015
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 20,Dublin 20,Eastern & Midland,County,4.5,8033
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 20,Dublin 20,Eastern & Midland,County,1057.33,8037
County,Annual Change,2013,d. Three bed,zn. Kilkenny,Kilkenny,Southern,County,-0.7,8063
County,Rent Price,2013,d. Three bed,zn. Kilkenny,Kilkenny,Southern,County,603.43,8064
County,Annual Change,2013,d. Three bed,ze. Galway,Galway,Northern & Western,County,0,8115
County,Rent Price,2013,d. Three bed,ze. Galway,Galway,Northern & Western,County,726.35,8116
County,Annual Change,2013,d. Three bed,zf. Galway City,Galway City,Northern & Western,County,1.3,8144
County,Rent Price,2013,d. Three bed,zf. Galway City,Galway City,Northern & Western,County,822.61,8145
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 16,Dublin 16,Eastern & Midland,County,4.2,8162
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 16,Dublin 16,Eastern & Midland,County,1239.72,8166
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 14,Dublin 14,Eastern & Midland,County,5.5,8177
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 14,Dublin 14,Eastern & Midland,County,1446.55,8181
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 18,Dublin 18,Eastern & Midland,County,3.6,8194
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 18,Dublin 18,Eastern & Midland,County,1374.66,8195
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 24,Dublin 24,Eastern & Midland,County,1.2,8253
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 24,Dublin 24,Eastern & Midland,County,990.1,8256
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 17,Dublin 17,Eastern & Midland,County,-0.7,8285
D_Postcodes,Annual Change,2013,d. Three bed,Dublin 15,Dublin 15,Eastern & Midland,County,2.7,8292
D_Postcodes,Rent Price,2013,d. Three bed,Dublin 15,Dublin 15,Eastern & Midland,County,1022.48,8293
County,Annual Change,2013,d. Three bed,zk. Limerick,Limerick,Southern,County,-1.4,8311
County,Rent Price,2013,d. Three bed,zk. Limerick,Limerick,Southern,County,633.93,8312
County,Annual Change,2013,d. Three bed,zkk. Limerick City,Limerick City,Southern,County,-1.2,8340
County,Rent Price,2013,d. Three bed,zkk. Limerick City,Limerick City,Southern,County,663.33,8341
County,Annual Change,2013,d. Three bed,zt. Kerry,Kerry,Southern,County,-0.1,8374
County,Rent Price,2013,d. Three bed,zt. Kerry,Kerry,Southern,County,554.33,8375
County,Annual Change,2013,d. Three bed,zoo. Waterford City,Waterford City,Southern,County,-1.2,8410
County,Rent Price,2013,d. Three bed,zoo. Waterford City,Waterford City,Southern,County,621.96,8411
County,Annual Change,2013,d. Three bed,zl. Tipperary,Tipperary,Southern,County,-1.7,8429
County,Annual Change,2013,d. Three bed,zd. Sligo,Sligo,Northern & Western,County,10.6,8449
County,Rent Price,2013,d. Three bed,zd. Sligo,Sligo,Northern & Western,County,657.35,8450
County,Rent Price,2013,d. Three bed,zl. Tipperary,Tipperary,Southern,County,558.44,8484
County,Annual Change,2013,d. Three bed,s. Meath,Meath,Eastern & Midland,County,1.1,8511
County,Rent Price,2013,d. Three bed,s. Meath,Meath,Eastern & Midland,County,709.16,8518
County,Annual Change,2013,d. Three bed,zc. Monaghan,Monaghan,Northern & Western,County,-0.3,8546
County,Rent Price,2013,d. Three bed,zc. Monaghan,Monaghan,Northern & Western,County,494.54,8547
County,Annual Change,2013,d. Three bed,xy. Offaly,Offaly,Eastern & Midland,County,0.7,8573
County,Rent Price,2013,d. Three bed,xy. Offaly,Offaly,Eastern & Midland,County,559.64,8579
County,Annual Change,2013,d. Three bed,y. Westmeath,Westmeath,Eastern & Midland,County,-0.9,8616
County,Rent Price,2013,d. Three bed,y. Westmeath,Westmeath,Eastern & Midland,County,541.34,8617
County,Annual Change,2013,d. Three bed,zp. Wexford,Wexford,Southern,County,-0.8,8640
County,Annual Change,2013,d. Three bed,zo. Waterford,Waterford,Southern,County,-1.4,8658
County,Rent Price,2013,d. Three bed,zo. Waterford,Waterford,Southern,County,595.54,8659
County,Rent Price,2013,d. Three bed,zp. Wexford,Wexford,Southern,County,586.93,8679
County,Annual Change,2013,d. Three bed,w. Longford,Longford,Eastern & Midland,County,-1.7,8681
County,Rent Price,2013,d. Three bed,w. Longford,Longford,Eastern & Midland,County,414.67,8684
County,Annual Change,2013,d. Three bed,zh. Mayo,Mayo,Northern & Western,County,-2.5,8689
County,Rent Price,2013,d. Three bed,zh. Mayo,Mayo,Northern & Western,County,510.61,8690
County,Annual Change,2013,d. Three bed,zi. Roscommon,Roscommon,Northern & Western,County,-2.6,8775
County,Rent Price,2013,d. Three bed,zi. Roscommon,Roscommon,Northern & Western,County,456.07,8778
County,Annual Change,2013,d. Three bed,t. Wicklow,Wicklow,Eastern & Midland,County,-0.4,8789
County,Rent Price,2013,d. Three bed,t. Wicklow,Wicklow,Eastern & Midland,County,860.89,8792
County,Annual Change,2013,d. Three bed,u. Louth,Louth,Eastern & Midland,County,0.7,8794
County,Rent Price,2013,d. Three bed,u. Louth,Louth,Eastern & Midland,County,643.57,8797
County,Annual Change,2013,d. Three bed,Carlow Town,Carlow Town,Southern,Settlement,-11.7,8831
County,Rent Price,2013,d. Three bed,Carlow Town,Carlow Town,Southern,Settlement,570.9,8832
County,Annual Change,2013,d. Three bed,Cavan Town,Cavan Town,Northern & Western,Settlement,-2.1,8866
County,Rent Price,2013,d. Three bed,Cavan Town,Cavan Town,Northern & Western,Settlement,446.17,8872
County,Annual Change,2013,d. Three bed,Tuam,Tuam,Northern & Western,Settlement,-0.6,8898
County,Rent Price,2013,d. Three bed,Tuam,Tuam,Northern & Western,Settlement,492.83,8905
County,Annual Change,2013,d. Three bed,Killarney,Killarney,Southern,Settlement,0.8,8933
County,Rent Price,2013,d. Three bed,Killarney,Killarney,Southern,Settlement,616.75,8934
County,Annual Change,2013,d. Three bed,Clonakilty,Clonakilty,Southern,Settlement,0.1,8970
County,Rent Price,2013,d. Three bed,Clonakilty,Clonakilty,Southern,Settlement,624.02,8976
County,Annual Change,2013,d. Three bed,Tralee,Tralee,Southern,Settlement,-1.1,8989
County,Annual Change,2013,d. Three bed,Mallow,Mallow,Southern,Settlement,0.4,9019
County,Rent Price,2013,d. Three bed,Mallow,Mallow,Southern,Settlement,593.4,9020
County,Rent Price,2013,d. Three bed,Tralee,Tralee,Southern,Settlement,584.76,9029
County,Annual Change,2013,d. Three bed,Naas,Naas,Eastern & Midland,Settlement,2.7,9041
County,Rent Price,2013,d. Three bed,Naas,Naas,Eastern & Midland,Settlement,830.41,9042
County,Annual Change,2013,d. Three bed,Letterkenny,Letterkenny,Northern & Western,Settlement,-6.2,9081
County,Rent Price,2013,d. Three bed,Letterkenny,Letterkenny,Northern & Western,Settlement,459.51,9085
County,Annual Change,2013,d. Three bed,Ballinasloe,Ballinasloe,Northern & Western,Settlement,-1,9112
County,Rent Price,2013,d. Three bed,Ballinasloe,Ballinasloe,Northern & Western,Settlement,483.4,9116
County,Annual Change,2013,d. Three bed,Ennis,Ennis,Southern,Settlement,-3.2,9129
County,Rent Price,2013,d. Three bed,Ennis,Ennis,Southern,Settlement,520.06,9133
County,Annual Change,2013,d. Three bed,Maynooth,Maynooth,Eastern & Midland,Settlement,2.7,9175
County,Rent Price,2013,d. Three bed,Maynooth,Maynooth,Eastern & Midland,Settlement,984.84,9179
County,Annual Change,2013,d. Three bed,Swords,Swords,Eastern & Midland,Settlement,1.7,9194
County,Rent Price,2013,d. Three bed,Swords,Swords,Eastern & Midland,Settlement,1037.84,9198
County,Annual Change,2013,d. Three bed,Castlebar,Castlebar,Northern & Western,Settlement,-0.1,9205
County,Rent Price,2013,d. Three bed,Castlebar,Castlebar,Northern & Western,Settlement,529.14,9206
County,Annual Change,2013,d. Three bed,Drogheda,Drogheda,Eastern & Midland,Settlement,0.7,9234
County,Rent Price,2013,d. Three bed,Drogheda,Drogheda,Eastern & Midland,Settlement,684.59,9235
County,Rent Price,2013,d. Three bed,Roscommon Town,Roscommon Town,Northern & Western,Settlement,503.43,9256
County,Annual Change,2013,d. Three bed,Drogheda,Drogheda,Eastern & Midland,Settlement,0.7,9292
County,Rent Price,2013,d. Three bed,Drogheda,Drogheda,Eastern & Midland,Settlement,684.59,9293
County,Annual Change,2013,d. Three bed,Dundalk,Dundalk,Eastern & Midland,Settlement,1.4,9321
County,Rent Price,2013,d. Three bed,Dundalk,Dundalk,Eastern & Midland,Settlement,612.51,9322
County,Annual Change,2013,d. Three bed,Carrick-On-Shannon,Carrick-On-Shannon,Northern & Western,Settlement,1.4,9345
County,Rent Price,2013,d. Three bed,Carrick-On-Shannon,Carrick-On-Shannon,Northern & Western,Settlement,410.22,9350
County,Annual Change,2013,d. Three bed,Navan,Navan,Eastern & Midland,Settlement,-0.1,9361
County,Rent Price,2013,d. Three bed,Navan,Navan,Eastern & Midland,Settlement,657.17,9363
County,Annual Change,2013,d. Three bed,Tullamore,Tullamore,Eastern & Midland,Settlement,-0.7,9417
County,Rent Price,2013,d. Three bed,Tullamore,Tullamore,Eastern & Midland,Settlement,567.04,9422
County,Annual Change,2013,d. Three bed,Ballina,Ballina,Northern & Western,Settlement,-4.2,9431
County,Annual Change,2013,d. Three bed,Dungarvan,Athlone,Northern & Western,Settlement,-1.1,9435
County,Rent Price,2013,d. Three bed,Ballina,Ballina,Northern & Western,Settlement,531.19,9436
County,Rent Price,2013,d. Three bed,Dungarvan,Athlone,Northern & Western,Settlement,581.6,9462
County,Annual Change,2013,d. Three bed,Newcastle West,Newcastle West,Southern,Settlement,0.2,9507
County,Rent Price,2013,d. Three bed,Newcastle West,Newcastle West,Southern,Settlement,504.68,9511
County,Annual Change,2013,d. Three bed,Monaghan Town,Monaghan Town,Northern & Western,Settlement,0.9,9512
County,Rent Price,2013,d. Three bed,Monaghan Town,Monaghan Town,Northern & Western,Settlement,521.32,9513
County,Annual Change,2013,d. Three bed,Kilkenny City,Kilkenny City,Southern,Settlement,-0.1,9521
County,Rent Price,2013,d. Three bed,Kilkenny City,Kilkenny City,Southern,Settlement,630.09,9524
County,Annual Change,2013,d. Three bed,Roscommon Town,Roscommon Town,Northern & Western,Settlement,-3,9554
County,Annual Change,2013,d. Three bed,Portlaoise,Portlaoise,Eastern & Midland,Settlement,-0.2,9571
County,Rent Price,2013,d. Three bed,Portlaoise,Portlaoise,Eastern & Midland,Settlement,552.37,9572
County,Annual Change,2013,e. Four plus bed,zq. Cork,Cork,Southern,County,2,9606
County,Rent Price,2013,e. Four plus bed,zq. Cork,Cork,Southern,County,925.41,9607
County,Annual Change,2013,d. Three bed,Bray,Bray,Eastern & Midland,Settlement,2.5,9643
County,Rent Price,2013,d. Three bed,Bray,Bray,Eastern & Midland,Settlement,1071.92,9644
County,Annual Change,2013,d. Three bed,Rathnew,Rathnew,Eastern & Midland,Settlement,0.5,9672
County,Rent Price,2013,d. Three bed,Rathnew,Rathnew,Eastern & Midland,Settlement,828.87,9673
County,Annual Change,2013,d. Three bed,Gorey,Gorey,Eastern & Midland,Settlement,2.2,9693
County,Rent Price,2013,d. Three bed,Gorey,Gorey,Eastern & Midland,Settlement,614.68,9700
County,Annual Change,2013,e. Four plus bed,zm. Carlow,Carlow,Southern,County,-3.8,9736
County,Rent Price,2013,e. Four plus bed,zm. Carlow,Carlow,Southern,County,751.77,9737
County,Annual Change,2013,e. Four plus bed,z. Cavan,Cavan,Northern & Western,County,-2.4,9765
County,Rent Price,2013,e. Four plus bed,z. Cavan,Cavan,Northern & Western,County,511.12,9766
County,Annual Change,2013,d. Three bed,Sligo Town,Sligo Town,Southern,Settlement,0.2,9801
County,Rent Price,2013,d. Three bed,Sligo Town,Sligo Town,Southern,Settlement,572.56,9804
County,Annual Change,2013,e. Four plus bed,zr. Cork City,Cork City,Southern,County,2.4,9807
County,Annual Change,2013,d. Three bed,Clonmel,Nenagh,Southern,Settlement,-0.8,9812
County,Rent Price,2018,b. One bed,zr. Cork City,Cork City,Southern,County,863.25,2452
County,Rent Price,2013,d. Three bed,Clonmel,Nenagh,Southern,Settlement,528.18,9820
County,Annual Change,2013,e. Four plus bed,zj. Clare,Clare,Southern,County,-0.8,9854
County,Annual Change,2013,d. Three bed,Mullingar,Mullingar,Eastern & Midland,Settlement,-0.9,9866
County,Rent Price,2013,e. Four plus bed,zj. Clare,Clare,Southern,County,608.89,9867
County,Rent Price,2013,d. Three bed,Mullingar,Mullingar,Eastern & Midland,Settlement,528.64,9884
County,Annual Change,2013,d. Three bed,Ballina,Clonmel,Southern,Settlement,-3.4,9906
County,Rent Price,2013,d. Three bed,Ballina,Clonmel,Southern,Settlement,620.36,9907
County,Annual Change,2013,d. Three bed,Wicklow Town,Wicklow Town,Eastern & Midland,Settlement,-3.2,9931
County,Rent Price,2013,d. Three bed,Wicklow Town,Wicklow Town,Eastern & Midland,Settlement,782.88,9935
County,Annual Change,2013,d. Three bed,Nenagh,Dungarvan,Eastern & Midland,Settlement,-1.4,9964
County,Rent Price,2013,d. Three bed,Nenagh,Dungarvan,Eastern & Midland,Settlement,552.95,9968
D_Postcodes,Annual Change,2013,e. Four plus bed,Dublin 2,Dublin 2,Eastern & Midland,County,13.8,10001
D_Postcodes,Rent Price,2013,e. Four plus bed,Dublin 2,Dublin 2,Eastern & Midland,County,1847.21,10002
D_Postcodes,Annual Change,2013,e. Four plus bed,Dublin 3,Dublin 3,Eastern & Midland,County,4.4,10034
D_Postcodes,Rent Price,2013,e. Four plus bed,Dublin 3,Dublin 3,Eastern & Midland,County,1493.56,10035
D_Postcodes,Annual Change,2013,e. Four plus bed,Dublin 8,Dublin 8,Eastern & Midland,County,2.8,10080
D_Postcodes,Annual Change,2013,e. Four plus bed,Dublin 1,Dublin 1,Eastern & Midland,County,-22.4,10098
D_Postcodes,Rent Price,2013,e. Four plus bed,Dublin 1,Dublin 1,Eastern & Midland,County,2139.7,10099
D_Postcodes,Rent Price,2013,e. Four plus bed,Dublin 8,Dublin 8,Eastern & Midland,County,1422.79,10132
D_Postcodes,Annual Change,2013,e. Four plus bed,Dublin 4,Dublin 4,Eastern & Midland,County,7.7,10141
D_Postcodes,Rent Price,2013,e. Four plus bed,Dublin 4,Dublin 4,Eastern & Midland,County,2430,10146
County,Annual Change,2013,e. Four plus bed,za. Donegal,Donegal,Northern & Western,County,-1.9,10160
D_Postcodes,Annual Change,2013,e. Four plus bed,Dublin 5,Dublin 5,Eastern & Midland,County,4.3,10186
